Nome file,Classe,Sottoclasse,Durata
20170614-115_021303_seg57,Target,Tanker,4000
20170614-115_021303_seg58,Target,Tanker,4000
20170614-115_021303_seg59,Target,Tanker,4000
20170614-115_021303_seg6,Target,Tanker,4000
20170614-115_021303_seg60,Target,Tanker,4000
20170614-115_021303_seg61,Target,Tanker,4000
20170614-115_021303_seg62,Target,Tanker,4000
20170614-115_021303_seg63,Target,Tanker,4000
20170614-115_021303_seg64,Target,Tanker,4000
20170614-115_021303_seg65,Target,Tanker,4000
20170614-115_021303_seg66,Target,Tanker,4000
20170614-115_021303_seg67,Target,Tanker,4000
20170614-115_021303_seg68,Target,Tanker,4000
20170614-115_021303_seg69,Target,Tanker,4000
20170614-115_021303_seg7,Target,Tanker,4000
20170614-115_021303_seg70,Target,Tanker,4000
20170614-115_021303_seg71,Target,Tanker,4000
20170614-115_021303_seg72,Target,Tanker,4000
20170614-115_021303_seg73,Target,Tanker,4000
20170614-115_021303_seg74,Target,Tanker,4000
20170614-115_021303_seg75,Target,Tanker,4000
20170614-115_021303_seg76,Target,Tanker,4000
20170614-115_021303_seg77,Target,Tanker,4000
20170614-115_021303_seg78,Target,Tanker,4000
20170614-115_021303_seg79,Target,Tanker,4000
20170614-115_021303_seg8,Target,Tanker,4000
20170614-115_021303_seg80,Target,Tanker,4000
20170614-115_021303_seg81,Target,Tanker,4000
20170614-115_021303_seg82,Target,Tanker,4000
20170614-115_021303_seg83,Target,Tanker,4000
20170614-115_021303_seg84,Target,Tanker,4000
20170614-115_021303_seg85,Target,Tanker,4000
20170614-115_021303_seg86,Target,Tanker,4000
20170614-115_021303_seg87,Target,Tanker,4000
20170614-115_021303_seg88,Target,Tanker,4000
20170614-115_021303_seg89,Target,Tanker,4000
20170614-115_021303_seg9,Target,Tanker,4000
20170614-115_021303_seg90,Target,Tanker,4000
20170614-115_021303_seg91,Target,Tanker,4000
20170614-115_021303_seg92,Target,Tanker,4000
20170614-115_021303_seg93,Target,Tanker,4000
20170614-115_021303_seg94,Target,Tanker,4000
20170614-115_021303_seg95,Target,Tanker,4000
20170614-115_021303_seg96,Target,Tanker,4000
20170614-115_021303_seg97,Target,Tanker,4000
20170614-115_021303_seg98,Target,Tanker,4000
20170614-115_021303_seg99,Target,Tanker,4000
20170621-116_221235_seg1,Target,Tanker,4000
20170621-116_221235_seg2,Target,Tanker,4000
20170621-116_221235_seg3,Target,Tanker,4000
20170621-116_221235_seg4,Target,Tanker,4000
20170621-116_221235_seg5,Target,Tanker,4000
20170621-116_221235_seg6,Target,Tanker,4000
20170621-116_221235_seg7,Target,Tanker,4000
20170623-117_232502_seg1,Target,Tanker,4000
20170623-117_232502_seg10,Target,Tanker,4000
20170623-117_232502_seg11,Target,Tanker,4000
20170623-117_232502_seg12,Target,Tanker,4000
20170623-117_232502_seg13,Target,Tanker,4000
20170623-117_232502_seg14,Target,Tanker,4000
20170623-117_232502_seg15,Target,Tanker,4000
20170623-117_232502_seg16,Target,Tanker,4000
20170623-117_232502_seg17,Target,Tanker,4000
20170623-117_232502_seg18,Target,Tanker,4000
20170623-117_232502_seg19,Target,Tanker,4000
20170623-117_232502_seg2,Target,Tanker,4000
20170623-117_232502_seg20,Target,Tanker,4000
20170623-117_232502_seg21,Target,Tanker,4000
20170623-117_232502_seg22,Target,Tanker,4000
20170623-117_232502_seg23,Target,Tanker,4000
20170623-117_232502_seg3,Target,Tanker,4000
20170623-117_232502_seg4,Target,Tanker,4000
20170623-117_232502_seg5,Target,Tanker,4000
20170623-117_232502_seg6,Target,Tanker,4000
20170623-117_232502_seg7,Target,Tanker,4000
20170623-117_232502_seg8,Target,Tanker,4000
20170623-117_232502_seg9,Target,Tanker,4000
20170625-118_180527_seg1,Target,Tanker,4000
20170625-118_180527_seg10,Target,Tanker,4000
20170625-118_180527_seg11,Target,Tanker,4000
20170625-118_180527_seg12,Target,Tanker,4000
20170625-118_180527_seg13,Target,Tanker,4000
20170625-118_180527_seg14,Target,Tanker,4000
20170625-118_180527_seg15,Target,Tanker,4000
20170625-118_180527_seg16,Target,Tanker,4000
20170625-118_180527_seg17,Target,Tanker,4000
20170625-118_180527_seg18,Target,Tanker,4000
20170625-118_180527_seg19,Target,Tanker,4000
20170625-118_180527_seg2,Target,Tanker,4000
20170625-118_180527_seg20,Target,Tanker,4000
20170625-118_180527_seg21,Target,Tanker,4000
20170625-118_180527_seg22,Target,Tanker,4000
20170625-118_180527_seg23,Target,Tanker,4000
20170625-118_180527_seg3,Target,Tanker,4000
20170625-118_180527_seg4,Target,Tanker,4000
20170625-118_180527_seg5,Target,Tanker,4000
20170625-118_180527_seg6,Target,Tanker,4000
20170625-118_180527_seg7,Target,Tanker,4000
20170625-118_180527_seg8,Target,Tanker,4000
20170625-118_180527_seg9,Target,Tanker,4000
20170627-119_111336_seg1,Target,Tanker,4000
20170627-119_111336_seg10,Target,Tanker,4000
20170627-119_111336_seg100,Target,Tanker,4000
20170627-119_111336_seg101,Target,Tanker,4000
20170627-119_111336_seg102,Target,Tanker,4000
20170627-119_111336_seg103,Target,Tanker,4000
20170627-119_111336_seg104,Target,Tanker,4000
20170627-119_111336_seg105,Target,Tanker,4000
20170627-119_111336_seg106,Target,Tanker,4000
20170627-119_111336_seg107,Target,Tanker,4000
20170627-119_111336_seg108,Target,Tanker,4000
20170627-119_111336_seg109,Target,Tanker,4000
20170627-119_111336_seg11,Target,Tanker,4000
20170627-119_111336_seg110,Target,Tanker,4000
20170627-119_111336_seg111,Target,Tanker,4000
20170627-119_111336_seg112,Target,Tanker,4000
20170627-119_111336_seg113,Target,Tanker,4000
20170627-119_111336_seg114,Target,Tanker,4000
20170627-119_111336_seg115,Target,Tanker,4000
20170627-119_111336_seg116,Target,Tanker,4000
20170627-119_111336_seg117,Target,Tanker,4000
20170627-119_111336_seg118,Target,Tanker,4000
20170627-119_111336_seg119,Target,Tanker,4000
20170627-119_111336_seg12,Target,Tanker,4000
20170627-119_111336_seg120,Target,Tanker,4000
20170627-119_111336_seg121,Target,Tanker,4000
20170627-119_111336_seg122,Target,Tanker,4000
20170627-119_111336_seg123,Target,Tanker,4000
20170627-119_111336_seg124,Target,Tanker,4000
20170627-119_111336_seg125,Target,Tanker,4000
20170627-119_111336_seg126,Target,Tanker,4000
20170627-119_111336_seg127,Target,Tanker,4000
20170627-119_111336_seg128,Target,Tanker,4000
20170627-119_111336_seg129,Target,Tanker,4000
20170627-119_111336_seg13,Target,Tanker,4000
20170627-119_111336_seg130,Target,Tanker,4000
20170627-119_111336_seg14,Target,Tanker,4000
20170627-119_111336_seg15,Target,Tanker,4000
20170627-119_111336_seg16,Target,Tanker,4000
20170627-119_111336_seg17,Target,Tanker,4000
20170627-119_111336_seg18,Target,Tanker,4000
20170627-119_111336_seg19,Target,Tanker,4000
20170627-119_111336_seg2,Target,Tanker,4000
20170627-119_111336_seg20,Target,Tanker,4000
20170627-119_111336_seg21,Target,Tanker,4000
20170627-119_111336_seg22,Target,Tanker,4000
20170627-119_111336_seg23,Target,Tanker,4000
20170627-119_111336_seg24,Target,Tanker,4000
20170627-119_111336_seg25,Target,Tanker,4000
20170627-119_111336_seg26,Target,Tanker,4000
20170627-119_111336_seg27,Target,Tanker,4000
20170627-119_111336_seg28,Target,Tanker,4000
20170627-119_111336_seg29,Target,Tanker,4000
20170627-119_111336_seg3,Target,Tanker,4000
20170627-119_111336_seg30,Target,Tanker,4000
20170627-119_111336_seg31,Target,Tanker,4000
20170627-119_111336_seg32,Target,Tanker,4000
20170627-119_111336_seg33,Target,Tanker,4000
20170627-119_111336_seg34,Target,Tanker,4000
20170627-119_111336_seg35,Target,Tanker,4000
20170627-119_111336_seg36,Target,Tanker,4000
20170627-119_111336_seg37,Target,Tanker,4000
20170627-119_111336_seg38,Target,Tanker,4000
20170627-119_111336_seg39,Target,Tanker,4000
20170627-119_111336_seg4,Target,Tanker,4000
20170627-119_111336_seg40,Target,Tanker,4000
20170627-119_111336_seg41,Target,Tanker,4000
20170627-119_111336_seg42,Target,Tanker,4000
20170627-119_111336_seg43,Target,Tanker,4000
20170627-119_111336_seg44,Target,Tanker,4000
20170627-119_111336_seg45,Target,Tanker,4000
20170627-119_111336_seg46,Target,Tanker,4000
20170627-119_111336_seg47,Target,Tanker,4000
20170627-119_111336_seg48,Target,Tanker,4000
20170627-119_111336_seg49,Target,Tanker,4000
20170627-119_111336_seg5,Target,Tanker,4000
20170627-119_111336_seg50,Target,Tanker,4000
20170627-119_111336_seg51,Target,Tanker,4000
20170627-119_111336_seg52,Target,Tanker,4000
20170627-119_111336_seg53,Target,Tanker,4000
20170627-119_111336_seg54,Target,Tanker,4000
20170627-119_111336_seg55,Target,Tanker,4000
20170627-119_111336_seg56,Target,Tanker,4000
20170627-119_111336_seg57,Target,Tanker,4000
20170627-119_111336_seg58,Target,Tanker,4000
20170627-119_111336_seg59,Target,Tanker,4000
20170627-119_111336_seg6,Target,Tanker,4000
20170627-119_111336_seg60,Target,Tanker,4000
20170627-119_111336_seg61,Target,Tanker,4000
20170627-119_111336_seg62,Target,Tanker,4000
20170627-119_111336_seg63,Target,Tanker,4000
20170627-119_111336_seg64,Target,Tanker,4000
20170627-119_111336_seg65,Target,Tanker,4000
20170627-119_111336_seg66,Target,Tanker,4000
20170627-119_111336_seg67,Target,Tanker,4000
20170627-119_111336_seg68,Target,Tanker,4000
20170627-119_111336_seg69,Target,Tanker,4000
20170627-119_111336_seg7,Target,Tanker,4000
20170627-119_111336_seg70,Target,Tanker,4000
20170627-119_111336_seg71,Target,Tanker,4000
20170627-119_111336_seg72,Target,Tanker,4000
20170627-119_111336_seg73,Target,Tanker,4000
20170627-119_111336_seg74,Target,Tanker,4000
20170627-119_111336_seg75,Target,Tanker,4000
20170627-119_111336_seg76,Target,Tanker,4000
20170627-119_111336_seg77,Target,Tanker,4000
20170627-119_111336_seg78,Target,Tanker,4000
20170627-119_111336_seg79,Target,Tanker,4000
20170627-119_111336_seg8,Target,Tanker,4000
20170627-119_111336_seg80,Target,Tanker,4000
20170627-119_111336_seg81,Target,Tanker,4000
20170627-119_111336_seg82,Target,Tanker,4000
20170627-119_111336_seg83,Target,Tanker,4000
20170627-119_111336_seg84,Target,Tanker,4000
20170627-119_111336_seg85,Target,Tanker,4000
20170627-119_111336_seg86,Target,Tanker,4000
20170627-119_111336_seg87,Target,Tanker,4000
20170627-119_111336_seg88,Target,Tanker,4000
20170627-119_111336_seg89,Target,Tanker,4000
20170627-119_111336_seg9,Target,Tanker,4000
20170627-119_111336_seg90,Target,Tanker,4000
20170627-119_111336_seg91,Target,Tanker,4000
20170627-119_111336_seg92,Target,Tanker,4000
20170627-119_111336_seg93,Target,Tanker,4000
20170627-119_111336_seg94,Target,Tanker,4000
20170627-119_111336_seg95,Target,Tanker,4000
20170627-119_111336_seg96,Target,Tanker,4000
20170627-119_111336_seg97,Target,Tanker,4000
20170627-119_111336_seg98,Target,Tanker,4000
20170627-119_111336_seg99,Target,Tanker,4000
20170629-120_215813_seg1,Target,Tanker,4000
20170629-120_215813_seg10,Target,Tanker,4000
20170629-120_215813_seg11,Target,Tanker,4000
20170629-120_215813_seg12,Target,Tanker,4000
20170629-120_215813_seg13,Target,Tanker,4000
20170629-120_215813_seg14,Target,Tanker,4000
20170629-120_215813_seg15,Target,Tanker,4000
20170629-120_215813_seg16,Target,Tanker,4000
20170629-120_215813_seg17,Target,Tanker,4000
20170629-120_215813_seg18,Target,Tanker,4000
20170629-120_215813_seg19,Target,Tanker,4000
20170629-120_215813_seg2,Target,Tanker,4000
20170629-120_215813_seg20,Target,Tanker,4000
20170629-120_215813_seg21,Target,Tanker,4000
20170629-120_215813_seg22,Target,Tanker,4000
20170629-120_215813_seg23,Target,Tanker,4000
20170629-120_215813_seg24,Target,Tanker,4000
20170629-120_215813_seg25,Target,Tanker,4000
20170629-120_215813_seg26,Target,Tanker,4000
20170629-120_215813_seg27,Target,Tanker,4000
20170629-120_215813_seg28,Target,Tanker,4000
20170629-120_215813_seg29,Target,Tanker,4000
20170629-120_215813_seg3,Target,Tanker,4000
20170629-120_215813_seg30,Target,Tanker,4000
20170629-120_215813_seg31,Target,Tanker,4000
20170629-120_215813_seg32,Target,Tanker,4000
20170629-120_215813_seg33,Target,Tanker,4000
20170629-120_215813_seg34,Target,Tanker,4000
20170629-120_215813_seg35,Target,Tanker,4000
20170629-120_215813_seg36,Target,Tanker,4000
20170629-120_215813_seg37,Target,Tanker,4000
20170629-120_215813_seg38,Target,Tanker,4000
20170629-120_215813_seg39,Target,Tanker,4000
20170629-120_215813_seg4,Target,Tanker,4000
20170629-120_215813_seg40,Target,Tanker,4000
20170629-120_215813_seg41,Target,Tanker,4000
20170629-120_215813_seg42,Target,Tanker,4000
20170629-120_215813_seg43,Target,Tanker,4000
20170629-120_215813_seg44,Target,Tanker,4000
20170629-120_215813_seg45,Target,Tanker,4000
20170629-120_215813_seg46,Target,Tanker,4000
20170629-120_215813_seg47,Target,Tanker,4000
20170629-120_215813_seg48,Target,Tanker,4000
20170629-120_215813_seg49,Target,Tanker,4000
20170629-120_215813_seg5,Target,Tanker,4000
20170629-120_215813_seg50,Target,Tanker,4000
20170629-120_215813_seg51,Target,Tanker,4000
20170629-120_215813_seg52,Target,Tanker,4000
20170629-120_215813_seg53,Target,Tanker,4000
20170629-120_215813_seg54,Target,Tanker,4000
20170629-120_215813_seg55,Target,Tanker,4000
20170629-120_215813_seg56,Target,Tanker,4000
20170629-120_215813_seg57,Target,Tanker,4000
20170629-120_215813_seg58,Target,Tanker,4000
20170629-120_215813_seg59,Target,Tanker,4000
20170629-120_215813_seg6,Target,Tanker,4000
20170629-120_215813_seg60,Target,Tanker,4000
20170629-120_215813_seg61,Target,Tanker,4000
20170629-120_215813_seg62,Target,Tanker,4000
20170629-120_215813_seg63,Target,Tanker,4000
20170629-120_215813_seg64,Target,Tanker,4000
20170629-120_215813_seg65,Target,Tanker,4000
20170629-120_215813_seg66,Target,Tanker,4000
20170629-120_215813_seg67,Target,Tanker,4000
20170629-120_215813_seg68,Target,Tanker,4000
20170629-120_215813_seg69,Target,Tanker,4000
20170629-120_215813_seg7,Target,Tanker,4000
20170629-120_215813_seg70,Target,Tanker,4000
20170629-120_215813_seg71,Target,Tanker,4000
20170629-120_215813_seg72,Target,Tanker,4000
20170629-120_215813_seg73,Target,Tanker,4000
20170629-120_215813_seg74,Target,Tanker,4000
20170629-120_215813_seg75,Target,Tanker,4000
20170629-120_215813_seg76,Target,Tanker,4000
20170629-120_215813_seg77,Target,Tanker,4000
20170629-120_215813_seg78,Target,Tanker,4000
20170629-120_215813_seg79,Target,Tanker,4000
20170629-120_215813_seg8,Target,Tanker,4000
20170629-120_215813_seg80,Target,Tanker,4000
20170629-120_215813_seg81,Target,Tanker,4000
20170629-120_215813_seg82,Target,Tanker,4000
20170629-120_215813_seg83,Target,Tanker,4000
20170629-120_215813_seg84,Target,Tanker,4000
20170629-120_215813_seg85,Target,Tanker,4000
20170629-120_215813_seg86,Target,Tanker,4000
20170629-120_215813_seg9,Target,Tanker,4000
20170630-121_210742_seg1,Target,Tanker,4000
20170630-121_210742_seg2,Target,Tanker,4000
20170630-121_210742_seg3,Target,Tanker,4000
20170630-121_210742_seg4,Target,Tanker,4000
20170630-121_210742_seg5,Target,Tanker,4000
20170704-122_145807_seg1,Target,Tanker,4000
20170704-122_145807_seg10,Target,Tanker,4000
20170704-122_145807_seg11,Target,Tanker,4000
20170704-122_145807_seg12,Target,Tanker,4000
20170704-122_145807_seg13,Target,Tanker,4000
20170704-122_145807_seg14,Target,Tanker,4000
20170704-122_145807_seg15,Target,Tanker,4000
20170704-122_145807_seg16,Target,Tanker,4000
20170704-122_145807_seg17,Target,Tanker,4000
20170704-122_145807_seg18,Target,Tanker,4000
20170704-122_145807_seg19,Target,Tanker,4000
20170704-122_145807_seg2,Target,Tanker,4000
20170704-122_145807_seg20,Target,Tanker,4000
20170704-122_145807_seg21,Target,Tanker,4000
20170704-122_145807_seg22,Target,Tanker,4000
20170704-122_145807_seg23,Target,Tanker,4000
20170704-122_145807_seg24,Target,Tanker,4000
20170704-122_145807_seg25,Target,Tanker,4000
20170704-122_145807_seg26,Target,Tanker,4000
20170704-122_145807_seg27,Target,Tanker,4000
20170704-122_145807_seg28,Target,Tanker,4000
20170704-122_145807_seg29,Target,Tanker,4000
20170704-122_145807_seg3,Target,Tanker,4000
20170704-122_145807_seg30,Target,Tanker,4000
20170704-122_145807_seg31,Target,Tanker,4000
20170704-122_145807_seg32,Target,Tanker,4000
20170704-122_145807_seg33,Target,Tanker,4000
20170704-122_145807_seg34,Target,Tanker,4000
20170704-122_145807_seg35,Target,Tanker,4000
20170704-122_145807_seg36,Target,Tanker,4000
20170704-122_145807_seg37,Target,Tanker,4000
20170704-122_145807_seg38,Target,Tanker,4000
20170704-122_145807_seg39,Target,Tanker,4000
20170704-122_145807_seg4,Target,Tanker,4000
20170704-122_145807_seg40,Target,Tanker,4000
20170704-122_145807_seg41,Target,Tanker,4000
20170704-122_145807_seg42,Target,Tanker,4000
20170704-122_145807_seg43,Target,Tanker,4000
20170704-122_145807_seg44,Target,Tanker,4000
20170704-122_145807_seg45,Target,Tanker,4000
20170704-122_145807_seg46,Target,Tanker,4000
20170704-122_145807_seg47,Target,Tanker,4000
20170704-122_145807_seg48,Target,Tanker,4000
20170704-122_145807_seg49,Target,Tanker,4000
20170704-122_145807_seg5,Target,Tanker,4000
20170704-122_145807_seg50,Target,Tanker,4000
20170704-122_145807_seg51,Target,Tanker,4000
20170704-122_145807_seg52,Target,Tanker,4000
20170704-122_145807_seg53,Target,Tanker,4000
20170704-122_145807_seg54,Target,Tanker,4000
20170704-122_145807_seg55,Target,Tanker,4000
20170704-122_145807_seg56,Target,Tanker,4000
20170704-122_145807_seg57,Target,Tanker,4000
20170704-122_145807_seg58,Target,Tanker,4000
20170704-122_145807_seg59,Target,Tanker,4000
20170704-122_145807_seg6,Target,Tanker,4000
20170704-122_145807_seg60,Target,Tanker,4000
20170704-122_145807_seg61,Target,Tanker,4000
20170704-122_145807_seg62,Target,Tanker,4000
20170704-122_145807_seg63,Target,Tanker,4000
20170704-122_145807_seg64,Target,Tanker,4000
20170704-122_145807_seg65,Target,Tanker,4000
20170704-122_145807_seg66,Target,Tanker,4000
20170704-122_145807_seg67,Target,Tanker,4000
20170704-122_145807_seg68,Target,Tanker,4000
20170704-122_145807_seg69,Target,Tanker,4000
20170704-122_145807_seg7,Target,Tanker,4000
20170704-122_145807_seg70,Target,Tanker,4000
20170704-122_145807_seg71,Target,Tanker,4000
20170704-122_145807_seg72,Target,Tanker,4000
20170704-122_145807_seg73,Target,Tanker,4000
20170704-122_145807_seg74,Target,Tanker,4000
20170704-122_145807_seg75,Target,Tanker,4000
20170704-122_145807_seg76,Target,Tanker,4000
20170704-122_145807_seg77,Target,Tanker,4000
20170704-122_145807_seg78,Target,Tanker,4000
20170704-122_145807_seg79,Target,Tanker,4000
20170704-122_145807_seg8,Target,Tanker,4000
20170704-122_145807_seg80,Target,Tanker,4000
20170704-122_145807_seg81,Target,Tanker,4000
20170704-122_145807_seg82,Target,Tanker,4000
20170704-122_145807_seg83,Target,Tanker,4000
20170704-122_145807_seg84,Target,Tanker,4000
20170704-122_145807_seg85,Target,Tanker,4000
20170704-122_145807_seg9,Target,Tanker,4000
20170705-123_030515_seg1,Target,Tanker,4000
20170705-123_030515_seg10,Target,Tanker,4000
20170705-123_030515_seg11,Target,Tanker,4000
20170705-123_030515_seg12,Target,Tanker,4000
20170705-123_030515_seg13,Target,Tanker,4000
20170705-123_030515_seg14,Target,Tanker,4000
20170705-123_030515_seg15,Target,Tanker,4000
20170705-123_030515_seg16,Target,Tanker,4000
20170705-123_030515_seg17,Target,Tanker,4000
20170705-123_030515_seg18,Target,Tanker,4000
20170705-123_030515_seg19,Target,Tanker,4000
20170705-123_030515_seg2,Target,Tanker,4000
20170705-123_030515_seg20,Target,Tanker,4000
20170705-123_030515_seg21,Target,Tanker,4000
20170705-123_030515_seg22,Target,Tanker,4000
20170705-123_030515_seg23,Target,Tanker,4000
20170705-123_030515_seg24,Target,Tanker,4000
20170705-123_030515_seg25,Target,Tanker,4000
20170705-123_030515_seg26,Target,Tanker,4000
20170705-123_030515_seg27,Target,Tanker,4000
20170705-123_030515_seg28,Target,Tanker,4000
20170705-123_030515_seg29,Target,Tanker,4000
20170705-123_030515_seg3,Target,Tanker,4000
20170705-123_030515_seg30,Target,Tanker,4000
20170705-123_030515_seg31,Target,Tanker,4000
20170705-123_030515_seg32,Target,Tanker,4000
20170705-123_030515_seg33,Target,Tanker,4000
20170705-123_030515_seg34,Target,Tanker,4000
20170705-123_030515_seg35,Target,Tanker,4000
20170705-123_030515_seg36,Target,Tanker,4000
20170705-123_030515_seg37,Target,Tanker,4000
20170705-123_030515_seg38,Target,Tanker,4000
20170705-123_030515_seg39,Target,Tanker,4000
20170705-123_030515_seg4,Target,Tanker,4000
20170705-123_030515_seg40,Target,Tanker,4000
20170705-123_030515_seg41,Target,Tanker,4000
20170705-123_030515_seg42,Target,Tanker,4000
20170705-123_030515_seg43,Target,Tanker,4000
20170705-123_030515_seg44,Target,Tanker,4000
20170705-123_030515_seg45,Target,Tanker,4000
20170705-123_030515_seg46,Target,Tanker,4000
20170705-123_030515_seg47,Target,Tanker,4000
20170705-123_030515_seg48,Target,Tanker,4000
20170705-123_030515_seg49,Target,Tanker,4000
20170705-123_030515_seg5,Target,Tanker,4000
20170705-123_030515_seg50,Target,Tanker,4000
20170705-123_030515_seg51,Target,Tanker,4000
20170705-123_030515_seg52,Target,Tanker,4000
20170705-123_030515_seg53,Target,Tanker,4000
20170705-123_030515_seg54,Target,Tanker,4000
20170705-123_030515_seg55,Target,Tanker,4000
20170705-123_030515_seg56,Target,Tanker,4000
20170705-123_030515_seg57,Target,Tanker,4000
20170705-123_030515_seg58,Target,Tanker,4000
20170705-123_030515_seg59,Target,Tanker,4000
20170705-123_030515_seg6,Target,Tanker,4000
20170705-123_030515_seg60,Target,Tanker,4000
20170705-123_030515_seg61,Target,Tanker,4000
20170705-123_030515_seg62,Target,Tanker,4000
20170705-123_030515_seg63,Target,Tanker,4000
20170705-123_030515_seg64,Target,Tanker,4000
20170705-123_030515_seg65,Target,Tanker,4000
20170705-123_030515_seg66,Target,Tanker,4000
20170705-123_030515_seg67,Target,Tanker,4000
20170705-123_030515_seg68,Target,Tanker,4000
20170705-123_030515_seg69,Target,Tanker,4000
20170705-123_030515_seg7,Target,Tanker,4000
20170705-123_030515_seg70,Target,Tanker,4000
20170705-123_030515_seg71,Target,Tanker,4000
20170705-123_030515_seg72,Target,Tanker,4000
20170705-123_030515_seg73,Target,Tanker,4000
20170705-123_030515_seg74,Target,Tanker,4000
20170705-123_030515_seg75,Target,Tanker,4000
20170705-123_030515_seg76,Target,Tanker,4000
20170705-123_030515_seg77,Target,Tanker,4000
20170705-123_030515_seg78,Target,Tanker,4000
20170705-123_030515_seg79,Target,Tanker,4000
20170705-123_030515_seg8,Target,Tanker,4000
20170705-123_030515_seg80,Target,Tanker,4000
20170705-123_030515_seg81,Target,Tanker,4000
20170705-123_030515_seg82,Target,Tanker,4000
20170705-123_030515_seg83,Target,Tanker,4000
20170705-123_030515_seg84,Target,Tanker,4000
20170705-123_030515_seg85,Target,Tanker,4000
20170705-123_030515_seg86,Target,Tanker,4000
20170705-123_030515_seg87,Target,Tanker,4000
20170705-123_030515_seg88,Target,Tanker,4000
20170705-123_030515_seg89,Target,Tanker,4000
20170705-123_030515_seg9,Target,Tanker,4000
20170705-123_030515_seg90,Target,Tanker,4000
20170711-124_000454_seg1,Target,Tanker,4000
20170711-124_000454_seg2,Target,Tanker,4000
20170711a-239_191933_seg1,Target,Tanker,4000
20170711a-239_191933_seg10,Target,Tanker,4000
20170711a-239_191933_seg100,Target,Tanker,4000
20170711a-239_191933_seg101,Target,Tanker,4000
20170711a-239_191933_seg102,Target,Tanker,4000
20170711a-239_191933_seg103,Target,Tanker,4000
20170711a-239_191933_seg104,Target,Tanker,4000
20170711a-239_191933_seg105,Target,Tanker,4000
20170711a-239_191933_seg106,Target,Tanker,4000
20170711a-239_191933_seg107,Target,Tanker,4000
20170711a-239_191933_seg108,Target,Tanker,4000
20170711a-239_191933_seg109,Target,Tanker,4000
20170711a-239_191933_seg11,Target,Tanker,4000
20170711a-239_191933_seg110,Target,Tanker,4000
20170711a-239_191933_seg111,Target,Tanker,4000
20170711a-239_191933_seg112,Target,Tanker,4000
20170711a-239_191933_seg113,Target,Tanker,4000
20170711a-239_191933_seg114,Target,Tanker,4000
20170711a-239_191933_seg115,Target,Tanker,4000
20170711a-239_191933_seg116,Target,Tanker,4000
20170711a-239_191933_seg117,Target,Tanker,4000
20170711a-239_191933_seg118,Target,Tanker,4000
20170711a-239_191933_seg119,Target,Tanker,4000
20170711a-239_191933_seg12,Target,Tanker,4000
20170711a-239_191933_seg120,Target,Tanker,4000
20170711a-239_191933_seg121,Target,Tanker,4000
20170711a-239_191933_seg122,Target,Tanker,4000
20170711a-239_191933_seg123,Target,Tanker,4000
20170711a-239_191933_seg124,Target,Tanker,4000
20170711a-239_191933_seg125,Target,Tanker,4000
20170711a-239_191933_seg126,Target,Tanker,4000
20170711a-239_191933_seg127,Target,Tanker,4000
20170711a-239_191933_seg128,Target,Tanker,4000
20170711a-239_191933_seg129,Target,Tanker,4000
20170711a-239_191933_seg13,Target,Tanker,4000
20170711a-239_191933_seg130,Target,Tanker,4000
20170711a-239_191933_seg131,Target,Tanker,4000
20170711a-239_191933_seg132,Target,Tanker,4000
20170711a-239_191933_seg133,Target,Tanker,4000
20170711a-239_191933_seg134,Target,Tanker,4000
20170711a-239_191933_seg135,Target,Tanker,4000
20170711a-239_191933_seg136,Target,Tanker,4000
20170711a-239_191933_seg137,Target,Tanker,4000
20170711a-239_191933_seg138,Target,Tanker,4000
20170711a-239_191933_seg139,Target,Tanker,4000
20170711a-239_191933_seg14,Target,Tanker,4000
20170711a-239_191933_seg140,Target,Tanker,4000
20170711a-239_191933_seg15,Target,Tanker,4000
20170711a-239_191933_seg16,Target,Tanker,4000
20170711a-239_191933_seg17,Target,Tanker,4000
20170711a-239_191933_seg18,Target,Tanker,4000
20170711a-239_191933_seg19,Target,Tanker,4000
20170711a-239_191933_seg2,Target,Tanker,4000
20170711a-239_191933_seg20,Target,Tanker,4000
20170711a-239_191933_seg21,Target,Tanker,4000
20170711a-239_191933_seg22,Target,Tanker,4000
20170711a-239_191933_seg23,Target,Tanker,4000
20170711a-239_191933_seg24,Target,Tanker,4000
20170711a-239_191933_seg25,Target,Tanker,4000
20170711a-239_191933_seg26,Target,Tanker,4000
20170711a-239_191933_seg27,Target,Tanker,4000
20170711a-239_191933_seg28,Target,Tanker,4000
20170711a-239_191933_seg29,Target,Tanker,4000
20170711a-239_191933_seg3,Target,Tanker,4000
20170711a-239_191933_seg30,Target,Tanker,4000
20170711a-239_191933_seg31,Target,Tanker,4000
20170711a-239_191933_seg32,Target,Tanker,4000
20170711a-239_191933_seg33,Target,Tanker,4000
20170711a-239_191933_seg34,Target,Tanker,4000
20170711a-239_191933_seg35,Target,Tanker,4000
20170711a-239_191933_seg36,Target,Tanker,4000
20170711a-239_191933_seg37,Target,Tanker,4000
20170711a-239_191933_seg38,Target,Tanker,4000
20170711a-239_191933_seg39,Target,Tanker,4000
20170711a-239_191933_seg4,Target,Tanker,4000
20170711a-239_191933_seg40,Target,Tanker,4000
20170711a-239_191933_seg41,Target,Tanker,4000
20170711a-239_191933_seg42,Target,Tanker,4000
20170711a-239_191933_seg43,Target,Tanker,4000
20170711a-239_191933_seg44,Target,Tanker,4000
20170711a-239_191933_seg45,Target,Tanker,4000
