Nome file,Classe,Sottoclasse,Durata,Numero di segmento,File di Provenienza
20170627-119_111336_seg54.wav,Target,Tanker,4.0,54,20170627-119_111336.wav
20170627-119_111336_seg55.wav,Target,Tanker,4.0,55,20170627-119_111336.wav
20170627-119_111336_seg56.wav,Target,Tanker,4.0,56,20170627-119_111336.wav
20170627-119_111336_seg57.wav,Target,Tanker,4.0,57,20170627-119_111336.wav
20170627-119_111336_seg58.wav,Target,Tanker,4.0,58,20170627-119_111336.wav
20170627-119_111336_seg59.wav,Target,Tanker,4.0,59,20170627-119_111336.wav
20170627-119_111336_seg60.wav,Target,Tanker,4.0,60,20170627-119_111336.wav
20170627-119_111336_seg61.wav,Target,Tanker,4.0,61,20170627-119_111336.wav
20170627-119_111336_seg62.wav,Target,Tanker,4.0,62,20170627-119_111336.wav
20170627-119_111336_seg63.wav,Target,Tanker,4.0,63,20170627-119_111336.wav
20170627-119_111336_seg64.wav,Target,Tanker,4.0,64,20170627-119_111336.wav
20170627-119_111336_seg65.wav,Target,Tanker,4.0,65,20170627-119_111336.wav
20170627-119_111336_seg66.wav,Target,Tanker,4.0,66,20170627-119_111336.wav
20170627-119_111336_seg67.wav,Target,Tanker,4.0,67,20170627-119_111336.wav
20170627-119_111336_seg68.wav,Target,Tanker,4.0,68,20170627-119_111336.wav
20170627-119_111336_seg69.wav,Target,Tanker,4.0,69,20170627-119_111336.wav
20170627-119_111336_seg70.wav,Target,Tanker,4.0,70,20170627-119_111336.wav
20170627-119_111336_seg71.wav,Target,Tanker,4.0,71,20170627-119_111336.wav
20170627-119_111336_seg72.wav,Target,Tanker,4.0,72,20170627-119_111336.wav
20170627-119_111336_seg73.wav,Target,Tanker,4.0,73,20170627-119_111336.wav
20170627-119_111336_seg74.wav,Target,Tanker,4.0,74,20170627-119_111336.wav
20170627-119_111336_seg75.wav,Target,Tanker,4.0,75,20170627-119_111336.wav
20170627-119_111336_seg76.wav,Target,Tanker,4.0,76,20170627-119_111336.wav
20170627-119_111336_seg77.wav,Target,Tanker,4.0,77,20170627-119_111336.wav
20170627-119_111336_seg78.wav,Target,Tanker,4.0,78,20170627-119_111336.wav
20170627-119_111336_seg79.wav,Target,Tanker,4.0,79,20170627-119_111336.wav
20170627-119_111336_seg80.wav,Target,Tanker,4.0,80,20170627-119_111336.wav
20170627-119_111336_seg81.wav,Target,Tanker,4.0,81,20170627-119_111336.wav
20170627-119_111336_seg82.wav,Target,Tanker,4.0,82,20170627-119_111336.wav
20170627-119_111336_seg83.wav,Target,Tanker,4.0,83,20170627-119_111336.wav
20170627-119_111336_seg84.wav,Target,Tanker,4.0,84,20170627-119_111336.wav
20170627-119_111336_seg85.wav,Target,Tanker,4.0,85,20170627-119_111336.wav
20170627-119_111336_seg86.wav,Target,Tanker,4.0,86,20170627-119_111336.wav
20170627-119_111336_seg87.wav,Target,Tanker,4.0,87,20170627-119_111336.wav
20170627-119_111336_seg88.wav,Target,Tanker,4.0,88,20170627-119_111336.wav
20170627-119_111336_seg89.wav,Target,Tanker,4.0,89,20170627-119_111336.wav
20170627-119_111336_seg90.wav,Target,Tanker,4.0,90,20170627-119_111336.wav
20170627-119_111336_seg91.wav,Target,Tanker,4.0,91,20170627-119_111336.wav
20170627-119_111336_seg92.wav,Target,Tanker,4.0,92,20170627-119_111336.wav
20170627-119_111336_seg93.wav,Target,Tanker,4.0,93,20170627-119_111336.wav
20170627-119_111336_seg94.wav,Target,Tanker,4.0,94,20170627-119_111336.wav
20170627-119_111336_seg95.wav,Target,Tanker,4.0,95,20170627-119_111336.wav
20170627-119_111336_seg96.wav,Target,Tanker,4.0,96,20170627-119_111336.wav
20170627-119_111336_seg97.wav,Target,Tanker,4.0,97,20170627-119_111336.wav
20170627-119_111336_seg98.wav,Target,Tanker,4.0,98,20170627-119_111336.wav
20170627-119_111336_seg99.wav,Target,Tanker,4.0,99,20170627-119_111336.wav
20170627-119_111336_seg100.wav,Target,Tanker,4.0,100,20170627-119_111336.wav
20170627-119_111336_seg101.wav,Target,Tanker,4.0,101,20170627-119_111336.wav
20170627-119_111336_seg102.wav,Target,Tanker,4.0,102,20170627-119_111336.wav
20170627-119_111336_seg103.wav,Target,Tanker,4.0,103,20170627-119_111336.wav
20170627-119_111336_seg104.wav,Target,Tanker,4.0,104,20170627-119_111336.wav
20170627-119_111336_seg105.wav,Target,Tanker,4.0,105,20170627-119_111336.wav
20170627-119_111336_seg106.wav,Target,Tanker,4.0,106,20170627-119_111336.wav
20170627-119_111336_seg107.wav,Target,Tanker,4.0,107,20170627-119_111336.wav
20170627-119_111336_seg108.wav,Target,Tanker,4.0,108,20170627-119_111336.wav
20170627-119_111336_seg109.wav,Target,Tanker,4.0,109,20170627-119_111336.wav
20170627-119_111336_seg110.wav,Target,Tanker,4.0,110,20170627-119_111336.wav
20170627-119_111336_seg111.wav,Target,Tanker,4.0,111,20170627-119_111336.wav
20170627-119_111336_seg112.wav,Target,Tanker,4.0,112,20170627-119_111336.wav
20170627-119_111336_seg113.wav,Target,Tanker,4.0,113,20170627-119_111336.wav
20170627-119_111336_seg114.wav,Target,Tanker,4.0,114,20170627-119_111336.wav
20170627-119_111336_seg115.wav,Target,Tanker,4.0,115,20170627-119_111336.wav
20170627-119_111336_seg116.wav,Target,Tanker,4.0,116,20170627-119_111336.wav
20170627-119_111336_seg117.wav,Target,Tanker,4.0,117,20170627-119_111336.wav
20170627-119_111336_seg118.wav,Target,Tanker,4.0,118,20170627-119_111336.wav
20170627-119_111336_seg119.wav,Target,Tanker,4.0,119,20170627-119_111336.wav
20170627-119_111336_seg120.wav,Target,Tanker,4.0,120,20170627-119_111336.wav
20170627-119_111336_seg121.wav,Target,Tanker,4.0,121,20170627-119_111336.wav
20170627-119_111336_seg122.wav,Target,Tanker,4.0,122,20170627-119_111336.wav
20170627-119_111336_seg123.wav,Target,Tanker,4.0,123,20170627-119_111336.wav
20170627-119_111336_seg124.wav,Target,Tanker,4.0,124,20170627-119_111336.wav
20170627-119_111336_seg125.wav,Target,Tanker,4.0,125,20170627-119_111336.wav
20170627-119_111336_seg126.wav,Target,Tanker,4.0,126,20170627-119_111336.wav
20170627-119_111336_seg127.wav,Target,Tanker,4.0,127,20170627-119_111336.wav
20170627-119_111336_seg128.wav,Target,Tanker,4.0,128,20170627-119_111336.wav
20170627-119_111336_seg129.wav,Target,Tanker,4.0,129,20170627-119_111336.wav
20170627-119_111336_seg130.wav,Target,Tanker,3.0,130,20170627-119_111336.wav
20170629-120_215813_seg1.wav,Target,Tanker,4.0,1,20170629-120_215813.wav
20170629-120_215813_seg2.wav,Target,Tanker,4.0,2,20170629-120_215813.wav
20170629-120_215813_seg3.wav,Target,Tanker,4.0,3,20170629-120_215813.wav
20170629-120_215813_seg4.wav,Target,Tanker,4.0,4,20170629-120_215813.wav
20170629-120_215813_seg5.wav,Target,Tanker,4.0,5,20170629-120_215813.wav
20170629-120_215813_seg6.wav,Target,Tanker,4.0,6,20170629-120_215813.wav
20170629-120_215813_seg7.wav,Target,Tanker,4.0,7,20170629-120_215813.wav
20170629-120_215813_seg8.wav,Target,Tanker,4.0,8,20170629-120_215813.wav
20170629-120_215813_seg9.wav,Target,Tanker,4.0,9,20170629-120_215813.wav
20170629-120_215813_seg10.wav,Target,Tanker,4.0,10,20170629-120_215813.wav
20170629-120_215813_seg11.wav,Target,Tanker,4.0,11,20170629-120_215813.wav
20170629-120_215813_seg12.wav,Target,Tanker,4.0,12,20170629-120_215813.wav
20170629-120_215813_seg13.wav,Target,Tanker,4.0,13,20170629-120_215813.wav
20170629-120_215813_seg14.wav,Target,Tanker,4.0,14,20170629-120_215813.wav
20170629-120_215813_seg15.wav,Target,Tanker,4.0,15,20170629-120_215813.wav
20170629-120_215813_seg16.wav,Target,Tanker,4.0,16,20170629-120_215813.wav
20170629-120_215813_seg17.wav,Target,Tanker,4.0,17,20170629-120_215813.wav
20170629-120_215813_seg18.wav,Target,Tanker,4.0,18,20170629-120_215813.wav
20170629-120_215813_seg19.wav,Target,Tanker,4.0,19,20170629-120_215813.wav
20170629-120_215813_seg20.wav,Target,Tanker,4.0,20,20170629-120_215813.wav
20170629-120_215813_seg21.wav,Target,Tanker,4.0,21,20170629-120_215813.wav
20170629-120_215813_seg22.wav,Target,Tanker,4.0,22,20170629-120_215813.wav
20170629-120_215813_seg23.wav,Target,Tanker,4.0,23,20170629-120_215813.wav
20170629-120_215813_seg24.wav,Target,Tanker,4.0,24,20170629-120_215813.wav
20170629-120_215813_seg25.wav,Target,Tanker,4.0,25,20170629-120_215813.wav
20170629-120_215813_seg26.wav,Target,Tanker,4.0,26,20170629-120_215813.wav
20170629-120_215813_seg27.wav,Target,Tanker,4.0,27,20170629-120_215813.wav
20170629-120_215813_seg28.wav,Target,Tanker,4.0,28,20170629-120_215813.wav
20170629-120_215813_seg29.wav,Target,Tanker,4.0,29,20170629-120_215813.wav
20170629-120_215813_seg30.wav,Target,Tanker,4.0,30,20170629-120_215813.wav
20170629-120_215813_seg31.wav,Target,Tanker,4.0,31,20170629-120_215813.wav
20170629-120_215813_seg32.wav,Target,Tanker,4.0,32,20170629-120_215813.wav
20170629-120_215813_seg33.wav,Target,Tanker,4.0,33,20170629-120_215813.wav
20170629-120_215813_seg34.wav,Target,Tanker,4.0,34,20170629-120_215813.wav
20170629-120_215813_seg35.wav,Target,Tanker,4.0,35,20170629-120_215813.wav
20170629-120_215813_seg36.wav,Target,Tanker,4.0,36,20170629-120_215813.wav
20170629-120_215813_seg37.wav,Target,Tanker,4.0,37,20170629-120_215813.wav
20170629-120_215813_seg38.wav,Target,Tanker,4.0,38,20170629-120_215813.wav
20170629-120_215813_seg39.wav,Target,Tanker,4.0,39,20170629-120_215813.wav
20170629-120_215813_seg40.wav,Target,Tanker,4.0,40,20170629-120_215813.wav
20170629-120_215813_seg41.wav,Target,Tanker,4.0,41,20170629-120_215813.wav
20170629-120_215813_seg42.wav,Target,Tanker,4.0,42,20170629-120_215813.wav
20170629-120_215813_seg43.wav,Target,Tanker,4.0,43,20170629-120_215813.wav
20170629-120_215813_seg44.wav,Target,Tanker,4.0,44,20170629-120_215813.wav
20170629-120_215813_seg45.wav,Target,Tanker,4.0,45,20170629-120_215813.wav
20170629-120_215813_seg46.wav,Target,Tanker,4.0,46,20170629-120_215813.wav
20170629-120_215813_seg47.wav,Target,Tanker,4.0,47,20170629-120_215813.wav
20170629-120_215813_seg48.wav,Target,Tanker,4.0,48,20170629-120_215813.wav
20170629-120_215813_seg49.wav,Target,Tanker,4.0,49,20170629-120_215813.wav
20170629-120_215813_seg50.wav,Target,Tanker,4.0,50,20170629-120_215813.wav
20170629-120_215813_seg51.wav,Target,Tanker,4.0,51,20170629-120_215813.wav
20170629-120_215813_seg52.wav,Target,Tanker,4.0,52,20170629-120_215813.wav
20170629-120_215813_seg53.wav,Target,Tanker,4.0,53,20170629-120_215813.wav
20170629-120_215813_seg54.wav,Target,Tanker,4.0,54,20170629-120_215813.wav
20170629-120_215813_seg55.wav,Target,Tanker,4.0,55,20170629-120_215813.wav
20170629-120_215813_seg56.wav,Target,Tanker,4.0,56,20170629-120_215813.wav
20170629-120_215813_seg57.wav,Target,Tanker,4.0,57,20170629-120_215813.wav
20170629-120_215813_seg58.wav,Target,Tanker,4.0,58,20170629-120_215813.wav
20170629-120_215813_seg59.wav,Target,Tanker,4.0,59,20170629-120_215813.wav
20170629-120_215813_seg60.wav,Target,Tanker,4.0,60,20170629-120_215813.wav
20170629-120_215813_seg61.wav,Target,Tanker,4.0,61,20170629-120_215813.wav
20170629-120_215813_seg62.wav,Target,Tanker,4.0,62,20170629-120_215813.wav
20170629-120_215813_seg63.wav,Target,Tanker,4.0,63,20170629-120_215813.wav
20170629-120_215813_seg64.wav,Target,Tanker,4.0,64,20170629-120_215813.wav
20170629-120_215813_seg65.wav,Target,Tanker,4.0,65,20170629-120_215813.wav
20170629-120_215813_seg66.wav,Target,Tanker,4.0,66,20170629-120_215813.wav
20170629-120_215813_seg67.wav,Target,Tanker,4.0,67,20170629-120_215813.wav
20170629-120_215813_seg68.wav,Target,Tanker,4.0,68,20170629-120_215813.wav
20170629-120_215813_seg69.wav,Target,Tanker,4.0,69,20170629-120_215813.wav
20170629-120_215813_seg70.wav,Target,Tanker,4.0,70,20170629-120_215813.wav
20170629-120_215813_seg71.wav,Target,Tanker,4.0,71,20170629-120_215813.wav
20170629-120_215813_seg72.wav,Target,Tanker,4.0,72,20170629-120_215813.wav
20170629-120_215813_seg73.wav,Target,Tanker,4.0,73,20170629-120_215813.wav
20170629-120_215813_seg74.wav,Target,Tanker,4.0,74,20170629-120_215813.wav
20170629-120_215813_seg75.wav,Target,Tanker,4.0,75,20170629-120_215813.wav
20170629-120_215813_seg76.wav,Target,Tanker,4.0,76,20170629-120_215813.wav
20170629-120_215813_seg77.wav,Target,Tanker,4.0,77,20170629-120_215813.wav
20170629-120_215813_seg78.wav,Target,Tanker,4.0,78,20170629-120_215813.wav
20170629-120_215813_seg79.wav,Target,Tanker,4.0,79,20170629-120_215813.wav
20170629-120_215813_seg80.wav,Target,Tanker,4.0,80,20170629-120_215813.wav
20170629-120_215813_seg81.wav,Target,Tanker,4.0,81,20170629-120_215813.wav
20170629-120_215813_seg82.wav,Target,Tanker,4.0,82,20170629-120_215813.wav
20170629-120_215813_seg83.wav,Target,Tanker,4.0,83,20170629-120_215813.wav
20170629-120_215813_seg84.wav,Target,Tanker,4.0,84,20170629-120_215813.wav
20170629-120_215813_seg85.wav,Target,Tanker,4.0,85,20170629-120_215813.wav
20170629-120_215813_seg86.wav,Target,Tanker,2.0,86,20170629-120_215813.wav
20170630-121_210742_seg1.wav,Target,Tanker,4.0,1,20170630-121_210742.wav
20170630-121_210742_seg2.wav,Target,Tanker,4.0,2,20170630-121_210742.wav
20170630-121_210742_seg3.wav,Target,Tanker,4.0,3,20170630-121_210742.wav
20170630-121_210742_seg4.wav,Target,Tanker,4.0,4,20170630-121_210742.wav
20170630-121_210742_seg5.wav,Target,Tanker,4.0,5,20170630-121_210742.wav
20170704-122_145807_seg1.wav,Target,Tanker,4.0,1,20170704-122_145807.wav
20170704-122_145807_seg2.wav,Target,Tanker,4.0,2,20170704-122_145807.wav
20170704-122_145807_seg3.wav,Target,Tanker,4.0,3,20170704-122_145807.wav
20170704-122_145807_seg4.wav,Target,Tanker,4.0,4,20170704-122_145807.wav
20170704-122_145807_seg5.wav,Target,Tanker,4.0,5,20170704-122_145807.wav
20170704-122_145807_seg6.wav,Target,Tanker,4.0,6,20170704-122_145807.wav
20170704-122_145807_seg7.wav,Target,Tanker,4.0,7,20170704-122_145807.wav
20170704-122_145807_seg8.wav,Target,Tanker,4.0,8,20170704-122_145807.wav
20170704-122_145807_seg9.wav,Target,Tanker,4.0,9,20170704-122_145807.wav
20170704-122_145807_seg10.wav,Target,Tanker,4.0,10,20170704-122_145807.wav
20170704-122_145807_seg11.wav,Target,Tanker,4.0,11,20170704-122_145807.wav
20170704-122_145807_seg12.wav,Target,Tanker,4.0,12,20170704-122_145807.wav
20170704-122_145807_seg13.wav,Target,Tanker,4.0,13,20170704-122_145807.wav
20170704-122_145807_seg14.wav,Target,Tanker,4.0,14,20170704-122_145807.wav
20170704-122_145807_seg15.wav,Target,Tanker,4.0,15,20170704-122_145807.wav
20170704-122_145807_seg16.wav,Target,Tanker,4.0,16,20170704-122_145807.wav
20170704-122_145807_seg17.wav,Target,Tanker,4.0,17,20170704-122_145807.wav
20170704-122_145807_seg18.wav,Target,Tanker,4.0,18,20170704-122_145807.wav
20170704-122_145807_seg19.wav,Target,Tanker,4.0,19,20170704-122_145807.wav
20170704-122_145807_seg20.wav,Target,Tanker,4.0,20,20170704-122_145807.wav
20170704-122_145807_seg21.wav,Target,Tanker,4.0,21,20170704-122_145807.wav
20170704-122_145807_seg22.wav,Target,Tanker,4.0,22,20170704-122_145807.wav
20170704-122_145807_seg23.wav,Target,Tanker,4.0,23,20170704-122_145807.wav
20170704-122_145807_seg24.wav,Target,Tanker,4.0,24,20170704-122_145807.wav
20170704-122_145807_seg25.wav,Target,Tanker,4.0,25,20170704-122_145807.wav
20170704-122_145807_seg26.wav,Target,Tanker,4.0,26,20170704-122_145807.wav
20170704-122_145807_seg27.wav,Target,Tanker,4.0,27,20170704-122_145807.wav
20170704-122_145807_seg28.wav,Target,Tanker,4.0,28,20170704-122_145807.wav
20170704-122_145807_seg29.wav,Target,Tanker,4.0,29,20170704-122_145807.wav
20170704-122_145807_seg30.wav,Target,Tanker,4.0,30,20170704-122_145807.wav
20170704-122_145807_seg31.wav,Target,Tanker,4.0,31,20170704-122_145807.wav
20170704-122_145807_seg32.wav,Target,Tanker,4.0,32,20170704-122_145807.wav
20170704-122_145807_seg33.wav,Target,Tanker,4.0,33,20170704-122_145807.wav
20170704-122_145807_seg34.wav,Target,Tanker,4.0,34,20170704-122_145807.wav
20170704-122_145807_seg35.wav,Target,Tanker,4.0,35,20170704-122_145807.wav
20170704-122_145807_seg36.wav,Target,Tanker,4.0,36,20170704-122_145807.wav
20170704-122_145807_seg37.wav,Target,Tanker,4.0,37,20170704-122_145807.wav
20170704-122_145807_seg38.wav,Target,Tanker,4.0,38,20170704-122_145807.wav
20170704-122_145807_seg39.wav,Target,Tanker,4.0,39,20170704-122_145807.wav
20170704-122_145807_seg40.wav,Target,Tanker,4.0,40,20170704-122_145807.wav
20170704-122_145807_seg41.wav,Target,Tanker,4.0,41,20170704-122_145807.wav
20170704-122_145807_seg42.wav,Target,Tanker,4.0,42,20170704-122_145807.wav
20170704-122_145807_seg43.wav,Target,Tanker,4.0,43,20170704-122_145807.wav
20170704-122_145807_seg44.wav,Target,Tanker,4.0,44,20170704-122_145807.wav
20170704-122_145807_seg45.wav,Target,Tanker,4.0,45,20170704-122_145807.wav
20170704-122_145807_seg46.wav,Target,Tanker,4.0,46,20170704-122_145807.wav
20170704-122_145807_seg47.wav,Target,Tanker,4.0,47,20170704-122_145807.wav
20170704-122_145807_seg48.wav,Target,Tanker,4.0,48,20170704-122_145807.wav
20170704-122_145807_seg49.wav,Target,Tanker,4.0,49,20170704-122_145807.wav
20170704-122_145807_seg50.wav,Target,Tanker,4.0,50,20170704-122_145807.wav
20170704-122_145807_seg51.wav,Target,Tanker,4.0,51,20170704-122_145807.wav
20170704-122_145807_seg52.wav,Target,Tanker,4.0,52,20170704-122_145807.wav
20170704-122_145807_seg53.wav,Target,Tanker,4.0,53,20170704-122_145807.wav
20170704-122_145807_seg54.wav,Target,Tanker,4.0,54,20170704-122_145807.wav
20170704-122_145807_seg55.wav,Target,Tanker,4.0,55,20170704-122_145807.wav
20170704-122_145807_seg56.wav,Target,Tanker,4.0,56,20170704-122_145807.wav
20170704-122_145807_seg57.wav,Target,Tanker,4.0,57,20170704-122_145807.wav
20170704-122_145807_seg58.wav,Target,Tanker,4.0,58,20170704-122_145807.wav
20170704-122_145807_seg59.wav,Target,Tanker,4.0,59,20170704-122_145807.wav
20170704-122_145807_seg60.wav,Target,Tanker,4.0,60,20170704-122_145807.wav
20170704-122_145807_seg61.wav,Target,Tanker,4.0,61,20170704-122_145807.wav
20170704-122_145807_seg62.wav,Target,Tanker,4.0,62,20170704-122_145807.wav
20170704-122_145807_seg63.wav,Target,Tanker,4.0,63,20170704-122_145807.wav
20170704-122_145807_seg64.wav,Target,Tanker,4.0,64,20170704-122_145807.wav
20170704-122_145807_seg65.wav,Target,Tanker,4.0,65,20170704-122_145807.wav
20170704-122_145807_seg66.wav,Target,Tanker,4.0,66,20170704-122_145807.wav
20170704-122_145807_seg67.wav,Target,Tanker,4.0,67,20170704-122_145807.wav
20170704-122_145807_seg68.wav,Target,Tanker,4.0,68,20170704-122_145807.wav
20170704-122_145807_seg69.wav,Target,Tanker,4.0,69,20170704-122_145807.wav
20170704-122_145807_seg70.wav,Target,Tanker,4.0,70,20170704-122_145807.wav
20170704-122_145807_seg71.wav,Target,Tanker,4.0,71,20170704-122_145807.wav
20170704-122_145807_seg72.wav,Target,Tanker,4.0,72,20170704-122_145807.wav
20170704-122_145807_seg73.wav,Target,Tanker,4.0,73,20170704-122_145807.wav
20170704-122_145807_seg74.wav,Target,Tanker,4.0,74,20170704-122_145807.wav
20170704-122_145807_seg75.wav,Target,Tanker,4.0,75,20170704-122_145807.wav
20170704-122_145807_seg76.wav,Target,Tanker,4.0,76,20170704-122_145807.wav
20170704-122_145807_seg77.wav,Target,Tanker,4.0,77,20170704-122_145807.wav
20170704-122_145807_seg78.wav,Target,Tanker,4.0,78,20170704-122_145807.wav
20170704-122_145807_seg79.wav,Target,Tanker,4.0,79,20170704-122_145807.wav
20170704-122_145807_seg80.wav,Target,Tanker,4.0,80,20170704-122_145807.wav
20170704-122_145807_seg81.wav,Target,Tanker,4.0,81,20170704-122_145807.wav
20170704-122_145807_seg82.wav,Target,Tanker,4.0,82,20170704-122_145807.wav
20170704-122_145807_seg83.wav,Target,Tanker,4.0,83,20170704-122_145807.wav
20170704-122_145807_seg84.wav,Target,Tanker,4.0,84,20170704-122_145807.wav
20170704-122_145807_seg85.wav,Target,Tanker,4.0,85,20170704-122_145807.wav
20170705-123_030515_seg1.wav,Target,Tanker,4.0,1,20170705-123_030515.wav
20170705-123_030515_seg2.wav,Target,Tanker,4.0,2,20170705-123_030515.wav
20170705-123_030515_seg3.wav,Target,Tanker,4.0,3,20170705-123_030515.wav
20170705-123_030515_seg4.wav,Target,Tanker,4.0,4,20170705-123_030515.wav
20170705-123_030515_seg5.wav,Target,Tanker,4.0,5,20170705-123_030515.wav
20170705-123_030515_seg6.wav,Target,Tanker,4.0,6,20170705-123_030515.wav
20170705-123_030515_seg7.wav,Target,Tanker,4.0,7,20170705-123_030515.wav
20170705-123_030515_seg8.wav,Target,Tanker,4.0,8,20170705-123_030515.wav
20170705-123_030515_seg9.wav,Target,Tanker,4.0,9,20170705-123_030515.wav
20170705-123_030515_seg10.wav,Target,Tanker,4.0,10,20170705-123_030515.wav
20170705-123_030515_seg11.wav,Target,Tanker,4.0,11,20170705-123_030515.wav
20170705-123_030515_seg12.wav,Target,Tanker,4.0,12,20170705-123_030515.wav
20170705-123_030515_seg13.wav,Target,Tanker,4.0,13,20170705-123_030515.wav
20170705-123_030515_seg14.wav,Target,Tanker,4.0,14,20170705-123_030515.wav
20170705-123_030515_seg15.wav,Target,Tanker,4.0,15,20170705-123_030515.wav
20170705-123_030515_seg16.wav,Target,Tanker,4.0,16,20170705-123_030515.wav
20170705-123_030515_seg17.wav,Target,Tanker,4.0,17,20170705-123_030515.wav
20170705-123_030515_seg18.wav,Target,Tanker,4.0,18,20170705-123_030515.wav
20170705-123_030515_seg19.wav,Target,Tanker,4.0,19,20170705-123_030515.wav
20170705-123_030515_seg20.wav,Target,Tanker,4.0,20,20170705-123_030515.wav
20170705-123_030515_seg21.wav,Target,Tanker,4.0,21,20170705-123_030515.wav
20170705-123_030515_seg22.wav,Target,Tanker,4.0,22,20170705-123_030515.wav
20170705-123_030515_seg23.wav,Target,Tanker,4.0,23,20170705-123_030515.wav
20170705-123_030515_seg24.wav,Target,Tanker,4.0,24,20170705-123_030515.wav
20170705-123_030515_seg25.wav,Target,Tanker,4.0,25,20170705-123_030515.wav
20170705-123_030515_seg26.wav,Target,Tanker,4.0,26,20170705-123_030515.wav
20170705-123_030515_seg27.wav,Target,Tanker,4.0,27,20170705-123_030515.wav
20170705-123_030515_seg28.wav,Target,Tanker,4.0,28,20170705-123_030515.wav
20170705-123_030515_seg29.wav,Target,Tanker,4.0,29,20170705-123_030515.wav
20170705-123_030515_seg30.wav,Target,Tanker,4.0,30,20170705-123_030515.wav
20170705-123_030515_seg31.wav,Target,Tanker,4.0,31,20170705-123_030515.wav
20170705-123_030515_seg32.wav,Target,Tanker,4.0,32,20170705-123_030515.wav
20170705-123_030515_seg33.wav,Target,Tanker,4.0,33,20170705-123_030515.wav
20170705-123_030515_seg34.wav,Target,Tanker,4.0,34,20170705-123_030515.wav
20170705-123_030515_seg35.wav,Target,Tanker,4.0,35,20170705-123_030515.wav
20170705-123_030515_seg36.wav,Target,Tanker,4.0,36,20170705-123_030515.wav
20170705-123_030515_seg37.wav,Target,Tanker,4.0,37,20170705-123_030515.wav
20170705-123_030515_seg38.wav,Target,Tanker,4.0,38,20170705-123_030515.wav
20170705-123_030515_seg39.wav,Target,Tanker,4.0,39,20170705-123_030515.wav
20170705-123_030515_seg40.wav,Target,Tanker,4.0,40,20170705-123_030515.wav
20170705-123_030515_seg41.wav,Target,Tanker,4.0,41,20170705-123_030515.wav
20170705-123_030515_seg42.wav,Target,Tanker,4.0,42,20170705-123_030515.wav
20170705-123_030515_seg43.wav,Target,Tanker,4.0,43,20170705-123_030515.wav
20170705-123_030515_seg44.wav,Target,Tanker,4.0,44,20170705-123_030515.wav
20170705-123_030515_seg45.wav,Target,Tanker,4.0,45,20170705-123_030515.wav
20170705-123_030515_seg46.wav,Target,Tanker,4.0,46,20170705-123_030515.wav
20170705-123_030515_seg47.wav,Target,Tanker,4.0,47,20170705-123_030515.wav
20170705-123_030515_seg48.wav,Target,Tanker,4.0,48,20170705-123_030515.wav
20170705-123_030515_seg49.wav,Target,Tanker,4.0,49,20170705-123_030515.wav
20170705-123_030515_seg50.wav,Target,Tanker,4.0,50,20170705-123_030515.wav
20170705-123_030515_seg51.wav,Target,Tanker,4.0,51,20170705-123_030515.wav
20170705-123_030515_seg52.wav,Target,Tanker,4.0,52,20170705-123_030515.wav
20170705-123_030515_seg53.wav,Target,Tanker,4.0,53,20170705-123_030515.wav
20170705-123_030515_seg54.wav,Target,Tanker,4.0,54,20170705-123_030515.wav
20170705-123_030515_seg55.wav,Target,Tanker,4.0,55,20170705-123_030515.wav
20170705-123_030515_seg56.wav,Target,Tanker,4.0,56,20170705-123_030515.wav
20170705-123_030515_seg57.wav,Target,Tanker,4.0,57,20170705-123_030515.wav
20170705-123_030515_seg58.wav,Target,Tanker,4.0,58,20170705-123_030515.wav
20170705-123_030515_seg59.wav,Target,Tanker,4.0,59,20170705-123_030515.wav
20170705-123_030515_seg60.wav,Target,Tanker,4.0,60,20170705-123_030515.wav
20170705-123_030515_seg61.wav,Target,Tanker,4.0,61,20170705-123_030515.wav
20170705-123_030515_seg62.wav,Target,Tanker,4.0,62,20170705-123_030515.wav
20170705-123_030515_seg63.wav,Target,Tanker,4.0,63,20170705-123_030515.wav
20170705-123_030515_seg64.wav,Target,Tanker,4.0,64,20170705-123_030515.wav
20170705-123_030515_seg65.wav,Target,Tanker,4.0,65,20170705-123_030515.wav
20170705-123_030515_seg66.wav,Target,Tanker,4.0,66,20170705-123_030515.wav
20170705-123_030515_seg67.wav,Target,Tanker,4.0,67,20170705-123_030515.wav
20170705-123_030515_seg68.wav,Target,Tanker,4.0,68,20170705-123_030515.wav
20170705-123_030515_seg69.wav,Target,Tanker,4.0,69,20170705-123_030515.wav
20170705-123_030515_seg70.wav,Target,Tanker,4.0,70,20170705-123_030515.wav
20170705-123_030515_seg71.wav,Target,Tanker,4.0,71,20170705-123_030515.wav
20170705-123_030515_seg72.wav,Target,Tanker,4.0,72,20170705-123_030515.wav
20170705-123_030515_seg73.wav,Target,Tanker,4.0,73,20170705-123_030515.wav
20170705-123_030515_seg74.wav,Target,Tanker,4.0,74,20170705-123_030515.wav
20170705-123_030515_seg75.wav,Target,Tanker,4.0,75,20170705-123_030515.wav
20170705-123_030515_seg76.wav,Target,Tanker,4.0,76,20170705-123_030515.wav
20170705-123_030515_seg77.wav,Target,Tanker,4.0,77,20170705-123_030515.wav
20170705-123_030515_seg78.wav,Target,Tanker,4.0,78,20170705-123_030515.wav
20170705-123_030515_seg79.wav,Target,Tanker,4.0,79,20170705-123_030515.wav
