Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,Forma d'onda
7001400T,Non-Target,White-beaked Dolphin,0.2939453,1.856,80000,1,0.0029296875,0.0,Signed 16 bit PCM,"(148480,)"
7001400V,Non-Target,White-beaked Dolphin,0.17382812,3.8038875,80000,1,0.019042969,3928.2441,Signed 16 bit PCM,"(304311,)"
7001400X,Non-Target,White-beaked Dolphin,0.69140625,2.43485,80000,1,-0.0234375,0.0,Signed 16 bit PCM,"(194788,)"
7001400Y,Non-Target,White-beaked Dolphin,0.19482422,1.879475,80000,1,0.0107421875,0.0,Signed 16 bit PCM,"(150358,)"
7001400Z,Non-Target,White-beaked Dolphin,0.42333984,2.5599,80000,1,0.020507812,0.0,Signed 16 bit PCM,"(204792,)"
70014010,Non-Target,White-beaked Dolphin,0.19726562,1.7493,80000,1,0.010253906,0.0,Signed 16 bit PCM,"(139944,)"
70014011,Non-Target,White-beaked Dolphin,0.23876953,1.6779,80000,1,-0.012207031,0.0,Signed 16 bit PCM,"(134232,)"
70014014,Non-Target,White-beaked Dolphin,0.15576172,1.8921,80000,1,0.009765625,0.0,Signed 16 bit PCM,"(151368,)"
72005001,Non-Target,White-beaked Dolphin,0.028320312,1.9685478547854784,60600,1,-0.0024414062,0.0,Signed 16 bit PCM,"(119294,)"
72005003,Non-Target,White-beaked Dolphin,0.033203125,1.6511716171617161,60600,1,-0.0034179688,0.0,Signed 16 bit PCM,"(100061,)"
72005004,Non-Target,White-beaked Dolphin,0.036621094,2.6025577557755777,60600,1,0.009765625,0.0,Signed 16 bit PCM,"(157715,)"
72005005,Non-Target,White-beaked Dolphin,0.01953125,2.5064686468646866,60600,1,0.00048828125,0.0,Signed 16 bit PCM,"(151892,)"
72005007,Non-Target,White-beaked Dolphin,0.041015625,2.0126072607260728,60600,1,0.0014648438,0.0,Signed 16 bit PCM,"(121964,)"
72005008,Non-Target,White-beaked Dolphin,0.016601562,2.436930693069307,60600,1,0.00048828125,0.0,Signed 16 bit PCM,"(147678,)"
7200500C,Non-Target,White-beaked Dolphin,0.013671875,2.6688778877887787,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(161734,)"
7200500D,Non-Target,White-beaked Dolphin,0.012207031,2.5223762376237624,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(152856,)"
7200500E,Non-Target,White-beaked Dolphin,0.015136719,2.2866996699669966,60600,1,0.0048828125,0.0,Signed 16 bit PCM,"(138574,)"
7200500F,Non-Target,White-beaked Dolphin,0.018066406,1.7367161716171617,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(105245,)"
7200500G,Non-Target,White-beaked Dolphin,0.0146484375,1.4001155115511552,60600,1,0.0068359375,0.0,Signed 16 bit PCM,"(84847,)"
7200500H,Non-Target,White-beaked Dolphin,0.0126953125,1.6973267326732673,60600,1,0.001953125,0.0,Signed 16 bit PCM,"(102858,)"
7200500K,Non-Target,White-beaked Dolphin,0.013183594,3.3264851485148514,60600,1,0.0014648438,0.0,Signed 16 bit PCM,"(201585,)"
7200500L,Non-Target,White-beaked Dolphin,0.013671875,2.6910891089108913,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(163080,)"
7200500M,Non-Target,White-beaked Dolphin,0.014160156,1.965990099009901,60600,1,0.0014648438,0.0,Signed 16 bit PCM,"(119139,)"
7200500N,Non-Target,White-beaked Dolphin,0.017578125,2.765841584158416,60600,1,0.0043945312,0.0,Signed 16 bit PCM,"(167610,)"
7200500P,Non-Target,White-beaked Dolphin,0.028808594,2.907871287128713,60600,1,0.0043945312,0.0,Signed 16 bit PCM,"(176217,)"
7200500U,Non-Target,White-beaked Dolphin,0.013671875,2.024257425742574,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(122670,)"
7200500V,Non-Target,White-beaked Dolphin,0.013183594,2.407095709570957,60600,1,0.0014648438,0.0,Signed 16 bit PCM,"(145870,)"
7200500W,Non-Target,White-beaked Dolphin,0.013183594,2.2443894389438945,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(136010,)"
7200500Y,Non-Target,White-beaked Dolphin,0.0126953125,2.565016501650165,60600,1,0.0029296875,0.0,Signed 16 bit PCM,"(155440,)"
7200500Z,Non-Target,White-beaked Dolphin,0.011230469,2.1582508250825083,60600,1,0.0034179688,0.0,Signed 16 bit PCM,"(130790,)"
Laal-multisound-NOAA-PAGroup-01-white-beaked-dolphin-clip,Non-Target,White-beaked Dolphin,0.7017484,12.007414965986394,44100,1,-0.00078127504,0.0,MPEG Layer III,"(529527,)"
61072004,Non-Target,White-sided Dolphin,0.22509766,2.2615875,80000,1,-0.049316406,0.0,Signed 16 bit PCM,"(180927,)"
61072005,Non-Target,White-sided Dolphin,0.22509766,1.936,80000,1,0.022949219,0.0,Signed 16 bit PCM,"(154880,)"
61072006,Non-Target,White-sided Dolphin,0.26904297,3.1389625,80000,1,0.21435547,0.0,Signed 16 bit PCM,"(251117,)"
6107200E,Non-Target,White-sided Dolphin,0.46289062,2.0598875,80000,1,0.13183594,0.0,Signed 16 bit PCM,"(164791,)"
6107200G,Non-Target,White-sided Dolphin,0.59228516,2.702225,80000,1,0.12939453,0.0,Signed 16 bit PCM,"(216178,)"
6107200H,Non-Target,White-sided Dolphin,0.5625,1.7274375,80000,1,0.17285156,0.0,Signed 16 bit PCM,"(138195,)"
6107200K,Non-Target,White-sided Dolphin,0.5961914,2.35875,80000,1,-0.0390625,0.0,Signed 16 bit PCM,"(188700,)"
6107200M,Non-Target,White-sided Dolphin,0.5878906,1.91475,80000,1,-0.015136719,0.0,Signed 16 bit PCM,"(153180,)"
6107200O,Non-Target,White-sided Dolphin,0.6689453,2.150625,80000,1,0.01171875,0.0,Signed 16 bit PCM,"(172050,)"
6107200R,Non-Target,White-sided Dolphin,0.5234375,2.1991875,80000,1,-0.018554688,0.0,Signed 16 bit PCM,"(175935,)"
6107200S,Non-Target,White-sided Dolphin,0.84765625,2.442,80000,1,-0.0048828125,0.0,Signed 16 bit PCM,"(195360,)"
6107200T,Non-Target,White-sided Dolphin,0.70947266,1.80375,80000,1,-0.037597656,0.0,Signed 16 bit PCM,"(144300,)"
6107200Z,Non-Target,White-sided Dolphin,0.5942383,2.54,80000,1,0.20361328,0.0,Signed 16 bit PCM,"(203200,)"
61072013,Non-Target,White-sided Dolphin,0.39697266,2.5781,80000,1,-0.022460938,0.0,Signed 16 bit PCM,"(206248,)"
6107201H,Non-Target,White-sided Dolphin,0.640625,1.8084,80000,1,-0.017578125,0.0,Signed 16 bit PCM,"(144672,)"
6107201N,Non-Target,White-sided Dolphin,0.35839844,1.6166,80000,1,-0.01171875,0.0,Signed 16 bit PCM,"(129328,)"
6107201P,Non-Target,White-sided Dolphin,0.5234375,2.3016,80000,1,-0.025390625,0.0,Signed 16 bit PCM,"(184128,)"
6107201X,Non-Target,White-sided Dolphin,0.58203125,1.507,80000,1,-0.0087890625,0.0,Signed 16 bit PCM,"(120560,)"
61072020,Non-Target,White-sided Dolphin,0.71875,1.37,80000,1,0.009277344,0.0,Signed 16 bit PCM,"(109600,)"
61072021,Non-Target,White-sided Dolphin,0.8676758,1.3508625,80000,1,-0.01953125,0.0,Signed 16 bit PCM,"(108069,)"
61072022,Non-Target,White-sided Dolphin,0.73779297,1.4337375,80000,1,0.12158203,0.0,Signed 16 bit PCM,"(114699,)"
61072023,Non-Target,White-sided Dolphin,0.6479492,2.3205,80000,1,-0.020996094,0.0,Signed 16 bit PCM,"(185640,)"
6107202D,Non-Target,White-sided Dolphin,0.4873047,2.79295,80000,1,0.0126953125,0.0,Signed 16 bit PCM,"(223436,)"
6107202K,Non-Target,White-sided Dolphin,0.8671875,3.1210375,80000,1,-0.022460938,0.0,Signed 16 bit PCM,"(249683,)"
6107202L,Non-Target,White-sided Dolphin,0.7470703,3.482775,80000,1,0.17333984,0.0,Signed 16 bit PCM,"(278622,)"
6107202N,Non-Target,White-sided Dolphin,0.8227539,2.8686625,80000,1,-0.032714844,0.0,Signed 16 bit PCM,"(229493,)"
6107202O,Non-Target,White-sided Dolphin,0.7734375,2.3302625,80000,1,-0.032714844,0.0,Signed 16 bit PCM,"(186421,)"
6107202R,Non-Target,White-sided Dolphin,0.82910156,2.910725,80000,1,-0.0859375,0.0,Signed 16 bit PCM,"(232858,)"
6107202T,Non-Target,White-sided Dolphin,1.0,3.078975,80000,1,0.1274414,0.0,Signed 16 bit PCM,"(246318,)"
61072031,Non-Target,White-sided Dolphin,0.029785156,23.230610561056107,60600,1,0.0009765625,0.0,Signed 16 bit PCM,"(1407775,)"
61072032,Non-Target,White-sided Dolphin,0.02734375,46.62925742574257,60600,1,0.005859375,0.0,Signed 16 bit PCM,"(2825733,)"
7500100Y,Non-Target,White-sided Dolphin,0.24707031,2.409795918367347,166600,1,0.011230469,0.0,Signed 16 bit PCM,"(401472,)"
75001019,Non-Target,White-sided Dolphin,0.4970703,1.9689795918367348,166600,1,0.0048828125,0.0,Signed 16 bit PCM,"(328032,)"
7500101N,Non-Target,White-sided Dolphin,0.4584961,2.6351020408163266,166600,1,0.0034179688,0.0,Signed 16 bit PCM,"(439008,)"
7500101P,Non-Target,White-sided Dolphin,0.26708984,3.9281632653061225,166600,1,0.0073242188,0.0,Signed 16 bit PCM,"(654432,)"
75001021,Non-Target,White-sided Dolphin,0.22216797,2.1648979591836737,166600,1,0.0063476562,0.0,Signed 16 bit PCM,"(360672,)"
7500102G,Non-Target,White-sided Dolphin,0.6323242,2.84187274909964,166600,1,-0.0068359375,0.0,Signed 16 bit PCM,"(473456,)"
7500102H,Non-Target,White-sided Dolphin,0.67626953,3.177527010804322,166600,1,-0.017578125,0.0,Signed 16 bit PCM,"(529376,)"
7500102I,Non-Target,White-sided Dolphin,0.65771484,1.7342136854741896,166600,1,0.0029296875,0.0,Signed 16 bit PCM,"(288920,)"
7500102R,Non-Target,White-sided Dolphin,0.52001953,1.6894597839135654,166600,1,0.03564453,0.0,Signed 16 bit PCM,"(281464,)"
7500102S,Non-Target,White-sided Dolphin,0.6254883,3.9830972388955583,166600,1,0.0234375,0.0,Signed 16 bit PCM,"(663584,)"
7500103D,Non-Target,White-sided Dolphin,0.6123047,2.9649459783913565,166600,1,-0.017578125,3512.0967,Signed 16 bit PCM,"(493960,)"
7500103V,Non-Target,White-sided Dolphin,0.53564453,2.3831452581032413,166600,1,0.033203125,0.0,Signed 16 bit PCM,"(397032,)"
78007015,Non-Target,White-sided Dolphin,0.32861328,1.8835313977042538,148100,1,0.0009765625,0.0,Signed 16 bit PCM,"(278951,)"
7800701J,Non-Target,White-sided Dolphin,0.19726562,1.0587440918298447,148100,1,0.005859375,0.0,Signed 16 bit PCM,"(156800,)"
78007038,Non-Target,White-sided Dolphin,0.13964844,1.3505469277515192,148100,1,0.00390625,0.0,Signed 16 bit PCM,"(200016,)"
7800703Q,Non-Target,White-sided Dolphin,0.12646484,2.217380148548278,148100,1,0.0063476562,0.0,Signed 16 bit PCM,"(328394,)"
79004007,Non-Target,White-sided Dolphin,0.7338867,1.253801485482782,148100,1,0.0107421875,0.0,Signed 16 bit PCM,"(185688,)"
79004016,Non-Target,White-sided Dolphin,0.28955078,1.3336529372045915,148100,1,-0.008300781,0.0,Signed 16 bit PCM,"(197514,)"
79006014,Non-Target,White-sided Dolphin,0.20947266,1.1983154296875,81920,1,0.0073242188,0.0,Signed 16 bit PCM,"(98166,)"
79006015,Non-Target,White-sided Dolphin,0.22998047,1.01107177734375,81920,1,-0.00048828125,0.0,Signed 16 bit PCM,"(82827,)"
79006016,Non-Target,White-sided Dolphin,0.21191406,1.490625,81920,1,-0.005859375,0.0,Signed 16 bit PCM,"(122112,)"
79006017,Non-Target,White-sided Dolphin,0.16992188,0.8896728515625,81920,1,0.030761719,0.0,Signed 16 bit PCM,"(72882,)"
79006018,Non-Target,White-sided Dolphin,0.3071289,0.7308837890625,81920,1,0.017089844,0.0,Signed 16 bit PCM,"(59874,)"
79006019,Non-Target,White-sided Dolphin,0.35205078,0.7752685546875,81920,1,-0.028320312,0.0,Signed 16 bit PCM,"(63510,)"
SanctSound_CI02_03_wind_20191026T155434Z,Non-Target,Wind and wave,0.028747559,30.0,48000,1,-0.0054016113,0.0,Signed 16 bit PCM,"(1440000,)"
SanctSound_FK02_03_windwaves_20191222T031830Z,Non-Target,Wind and wave,0.50115967,5.000020833333333,48000,1,3.0517578e-05,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_GR03_04_windwaves_20191224T155152Z,Non-Target,Wind and wave,0.25115967,5.000020833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_HI04_03_windwaves_20201220115634Z_36dBgain,Non-Target,Wind and wave,0.6547241,18.000354166666668,48000,1,0.0,0.0,Signed 16 bit PCM,"(864017,)"
SanctSound_MB02_04_wind_20200101T225838Z_36dBgain,Non-Target,Wind and wave,0.49423218,18.0,48000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(864000,)"
SanctSound_OC02_03_wind_20191205T223352Z_50dBgain,Non-Target,Wind and wave,0.38619995,7.48,4000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(29920,)"
SanctSound_PM05_01_windwaves_20191113T090002Z_18dBgain,Non-Target,Wind and wave,0.6142578,15.011708333333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(720562,)"
SanctSound_SB03_13_windwaves_20210105T213524Z,Non-Target,Wind and wave,0.19949341,5.000020833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(240001,)"
AHD_Airmar,Target,Acoustic Harassment Devices,0.7622986,6.501587301587302,44100,2,0.0,0.0,Signed 16 bit PCM,"(286720,)"
SanctSound_CI04_04_acousticrelease_20200202T071340Z,Target,Acoustic release,1.0,10.185666666666666,48000,1,0.0,0.0,Signed 16 bit PCM,"(488912,)"
20171104-1_1,Target,Cargo,0.1525619,457.0,32000,1,0.027270317,0.0,32 bit float,"(14624000,)"
20171104a-2_2,Target,Cargo,0.07711923,440.0,32000,1,0.027291536,0.0,32 bit float,"(14080000,)"
20171105a-3_3,Target,Cargo,0.1620096,297.0,32000,1,0.032641888,0.0,32 bit float,"(9504000,)"
20171106-4_4,Target,Cargo,0.110500336,328.0,32000,1,0.034081936,0.0,32 bit float,"(10496000,)"
20171107-5_5,Target,Cargo,0.16935945,208.0,32000,1,0.02623856,0.0,32 bit float,"(6656000,)"
20171107b-6_6,Target,Cargo,0.24001455,487.0,32000,1,0.029681444,0.0,32 bit float,"(15584000,)"
20171110-7_7,Target,Cargo,0.061549306,534.0,32000,1,0.029111266,0.0,32 bit float,"(17088000,)"
20171111-8_8,Target,Cargo,0.037990212,279.0,32000,1,0.027891994,0.0,32 bit float,"(8928000,)"
20171111e-9_9,Target,Cargo,0.24491417,300.0,32000,1,0.024721146,0.0,32 bit float,"(9600000,)"
20171111f-10_10,Target,Cargo,0.04647422,291.0,32000,1,0.033100247,0.0,32 bit float,"(9312000,)"
20171111g-11_11,Target,Cargo,0.114851594,441.0,32000,1,0.02743566,0.0,32 bit float,"(14112000,)"
20171112-12_12,Target,Cargo,0.06566024,255.0,32000,1,0.03708756,0.0,32 bit float,"(8160000,)"
20171113-13_13,Target,Cargo,0.083747864,347.0,32000,1,0.027268529,0.0,32 bit float,"(11104000,)"
20171114a-14_14,Target,Cargo,0.9999999,383.0,32000,1,0.03366959,0.0,32 bit float,"(12256000,)"
20171114b-15_15,Target,Cargo,0.04439342,187.0,32000,1,0.03398502,0.0,32 bit float,"(5984000,)"
20171114c-16_16,Target,Cargo,0.069761276,294.0,32000,1,0.036681533,0.0,32 bit float,"(9408000,)"
20171114d-17_17,Target,Cargo,0.05625713,218.0,32000,1,0.029796839,0.0,32 bit float,"(6976000,)"
20171115a-18_18,Target,Cargo,0.0692395,436.0,32000,1,0.033144474,0.0,32 bit float,"(13952000,)"
20171115b-19_19,Target,Cargo,0.050649643,341.0,32000,1,0.027451873,0.0,32 bit float,"(10912000,)"
20171115d-20_20,Target,Cargo,0.5804931,391.0,32000,1,0.02893269,0.0,32 bit float,"(12512000,)"
20171116-22_002044,Target,Cargo,0.12692237,357.0,32000,1,0.033210993,0.0,32 bit float,"(11424000,)"
20171117a-24_045829,Target,Cargo,0.06984532,300.0,32000,1,0.031018376,0.0,32 bit float,"(9600000,)"
20171117b-25_055206,Target,Cargo,0.24005795,378.0,32000,1,0.02936232,0.0,32 bit float,"(12096000,)"
20171117d-26_225044,Target,Cargo,0.07427871,221.0,32000,1,0.03027904,0.0,32 bit float,"(7072000,)"
20171118-27_27,Target,Cargo,0.053689837,196.0,32000,1,0.022796392,0.0,32 bit float,"(6272000,)"
20171118a-28_074918,Target,Cargo,0.06571257,488.0,32000,1,0.030563831,0.0,32 bit float,"(15616000,)"
20171119b-29_151043,Target,Cargo,0.055797458,339.0,32000,1,0.02856195,0.0,32 bit float,"(10848000,)"
20171120-30_214753,Target,Cargo,0.08210468,324.0,32000,1,0.028136492,0.0,32 bit float,"(10368000,)"
20171121-31_031902,Target,Cargo,0.08210468,1020.0,32000,1,0.027738571,0.0,32 bit float,"(32640000,)"
20171121c-32_111158,Target,Cargo,0.14394999,736.0,32000,1,0.02110362,0.0,32 bit float,"(23552000,)"
20171121e-33_202039,Target,Cargo,0.20947933,347.0,32000,1,0.02613175,0.0,32 bit float,"(11104000,)"
20171121f-34_210343,Target,Cargo,1.0,390.0,32000,1,0.027806759,0.0,32 bit float,"(12480000,)"
20171122a-35_060651,Target,Cargo,0.055413365,303.0,32000,1,0.03231907,0.0,32 bit float,"(9696000,)"
20171122b-36_075414,Target,Cargo,0.05167985,267.0,32000,1,0.031330466,0.0,32 bit float,"(8544000,)"
20171122c-37_113017,Target,Cargo,0.19532466,465.0,32000,1,0.02871871,0.0,32 bit float,"(14880000,)"
20171122d-38_38,Target,Cargo,0.10617769,196.0,32000,1,0.03726983,0.0,32 bit float,"(6272000,)"
20171123-39_004508,Target,Cargo,0.056142807,348.0,32000,1,0.03254175,0.0,32 bit float,"(11136000,)"
20171123c-40_135730,Target,Cargo,0.08823943,537.0,32000,1,0.03610921,0.0,32 bit float,"(17184000,)"
20171124a-41_41,Target,Cargo,0.06281805,183.0,32000,1,0.028945804,0.0,32 bit float,"(5856000,)"
20171124c-42_134001,Target,Cargo,0.1012907,406.0,32000,1,0.036123395,0.0,32 bit float,"(12992000,)"
20171124d-43_161634,Target,Cargo,0.37464082,351.0,32000,1,0.029272914,0.0,32 bit float,"(11232000,)"
20171125-44_44,Target,Cargo,0.16702819,200.0,32000,1,-0.009924889,0.0,32 bit float,"(6400000,)"
20171125b-45_45,Target,Cargo,0.9135169,363.0,32000,1,0.03239596,0.0,32 bit float,"(11616000,)"
20171125c-46_134833,Target,Cargo,0.056625843,586.0,32000,1,0.030974865,0.0,32 bit float,"(18752000,)"
20171125d-47_214505,Target,Cargo,0.097063184,213.0,32000,1,0.023849607,0.0,32 bit float,"(6816000,)"
20171125e-48_234924,Target,Cargo,0.101486325,500.0,32000,1,0.0320673,0.0,32 bit float,"(16000000,)"
20171126-49_023314,Target,Cargo,0.104513526,251.0,32000,1,0.02637887,0.0,32 bit float,"(8032000,)"
20171126a-50_035027,Target,Cargo,0.08753765,226.0,32000,1,0.027732134,0.0,32 bit float,"(7232000,)"
20171126b-51_044753,Target,Cargo,0.12893641,479.0,32000,1,0.028993726,0.0,32 bit float,"(15328000,)"
20171126c-52_063408,Target,Cargo,0.11356616,372.0,32000,1,0.028447032,0.0,32 bit float,"(11904000,)"
20171127-53_231436,Target,Cargo,0.09271848,354.0,32000,1,0.03016913,0.0,32 bit float,"(11328000,)"
20171128a-54_080742,Target,Cargo,0.046271443,395.0,32000,1,0.027238727,0.0,32 bit float,"(12640000,)"
20171129-55_000645,Target,Cargo,0.09956586,354.0,32000,1,0.031954408,0.0,32 bit float,"(11328000,)"
20171129c-56_075459,Target,Cargo,0.38404357,543.0,32000,1,0.028689623,0.0,32 bit float,"(17376000,)"
20171130-57_165031,Target,Cargo,0.4061314,354.0,32000,1,0.025398612,0.0,32 bit float,"(11328000,)"
20171130c-58_231720,Target,Cargo,0.12131035,440.0,32000,1,0.031244516,0.0,32 bit float,"(14080000,)"
20171201-59_080357,Target,Cargo,0.058591127,307.0,32000,1,0.024399638,0.0,32 bit float,"(9824000,)"
20171201a-60_111402,Target,Cargo,0.0449214,293.0,32000,1,0.030006647,0.0,32 bit float,"(9376000,)"
20171202a-61_054923,Target,Cargo,0.04848993,344.0,32000,1,0.030860782,0.0,32 bit float,"(11008000,)"
20171202b-62_62,Target,Cargo,0.095434904,198.0,32000,1,0.040011883,0.0,32 bit float,"(6336000,)"
20171202c-63_123015,Target,Cargo,0.76435673,363.0,32000,1,0.027142525,0.0,32 bit float,"(11616000,)"
20171202e-64_141802,Target,Cargo,0.048667908,559.0,32000,1,0.03017664,0.0,32 bit float,"(17888000,)"
20171203-65_191824,Target,Cargo,0.3826022,370.0,32000,1,0.030960917,0.0,32 bit float,"(11840000,)"
20171204-66_024305,Target,Cargo,0.09945679,212.0,32000,1,0.035064578,0.0,32 bit float,"(6784000,)"
20171204a-67_051220,Target,Cargo,0.056727648,207.0,32000,1,0.02737248,0.0,32 bit float,"(6624000,)"
20171204b-68_201125,Target,Cargo,0.055399656,356.0,32000,1,0.03334856,0.0,32 bit float,"(11392000,)"
20171205-69_69,Target,Cargo,0.06589854,184.0,32000,1,0.025263667,0.0,32 bit float,"(5888000,)"
20171205a-70_030344,Target,Cargo,0.041374683,373.0,32000,1,0.031081319,0.0,32 bit float,"(11936000,)"
20171205e-71_111659,Target,Cargo,0.17236078,275.0,32000,1,0.02852583,0.0,32 bit float,"(8800000,)"
20171205f-72_114551,Target,Cargo,0.06737661,313.0,32000,1,0.03135574,0.0,32 bit float,"(10016000,)"
20171205g-73_124454,Target,Cargo,0.15071929,439.0,32000,1,0.023244977,0.0,32 bit float,"(14048000,)"
20171205h-74_140834,Target,Cargo,0.1286242,410.0,32000,1,0.037065387,0.0,32 bit float,"(13120000,)"
20171205i-75_202122,Target,Cargo,0.14680266,221.0,32000,1,0.048707724,0.0,32 bit float,"(7072000,)"
20171206-76_004911,Target,Cargo,0.071098685,498.0,32000,1,0.03448081,0.0,32 bit float,"(15936000,)"
20171206a-77_014907,Target,Cargo,0.16134453,368.0,32000,1,0.030629754,0.0,32 bit float,"(11776000,)"
20171206e-78_78,Target,Cargo,0.054718614,194.0,32000,1,0.026409388,0.0,32 bit float,"(6208000,)"
20171207-79_010450,Target,Cargo,0.3719591,240.0,32000,1,0.029225111,0.0,32 bit float,"(7680000,)"
20171207a-80_013045,Target,Cargo,1.0,463.0,32000,1,0.030017138,0.0,32 bit float,"(14816000,)"
20171207b-81_032120,Target,Cargo,0.05789411,551.0,32000,1,0.02876103,0.0,32 bit float,"(17632000,)"
20171207d-82_100039,Target,Cargo,0.43172765,229.0,32000,1,0.032518864,0.0,32 bit float,"(7328000,)"
20171207f-83_190947,Target,Cargo,0.11339462,250.0,32000,1,0.033943772,0.0,32 bit float,"(8000000,)"
20171208-84_005033,Target,Cargo,0.2480166,366.0,32000,1,0.035272837,0.0,32 bit float,"(11712000,)"
20171209-85_001029,Target,Cargo,0.16584766,540.0,32000,1,0.02784741,0.0,32 bit float,"(17280000,)"
20171209b-86_054935,Target,Cargo,0.086238146,208.0,32000,1,0.022322655,0.0,32 bit float,"(6656000,)"
20171209c-87_140111,Target,Cargo,0.093462706,411.0,32000,1,0.026039004,0.0,32 bit float,"(13152000,)"
20171210-88_004442,Target,Cargo,0.13761938,538.0,32000,1,0.028148055,0.0,32 bit float,"(17216000,)"
20171210a-89_020139,Target,Cargo,0.3030597,382.0,32000,1,0.029636145,0.0,32 bit float,"(12224000,)"
20171210c-90_124043,Target,Cargo,0.2414267,370.0,32000,1,0.029242396,0.0,32 bit float,"(11840000,)"
20171212a-91_003918,Target,Cargo,0.2781216,255.0,32000,1,0.03232658,0.0,32 bit float,"(8160000,)"
20171212b-92_040423,Target,Cargo,0.08685088,361.0,32000,1,0.026169538,0.0,32 bit float,"(11552000,)"
20171212c-93_101404,Target,Cargo,0.053766966,206.0,32000,1,0.026701927,0.0,32 bit float,"(6592000,)"
20171212d-94_141302,Target,Cargo,0.065731764,426.0,32000,1,0.03439617,0.0,32 bit float,"(13632000,)"
20171213-95_042800,Target,Cargo,0.4809618,260.0,32000,1,0.031098604,0.0,32 bit float,"(8320000,)"
20171213b-96_96,Target,Cargo,0.06089902,199.0,32000,1,0.029842496,0.0,32 bit float,"(6368000,)"
20171213d-97_154210,Target,Cargo,0.31910264,276.0,32000,1,0.02677691,0.0,32 bit float,"(8832000,)"
20171213e-98_231302,Target,Cargo,0.08742058,568.0,32000,1,0.028742671,0.0,32 bit float,"(18176000,)"
20171213f-99_99,Target,Cargo,0.18179393,186.0,32000,1,0.028232455,0.0,32 bit float,"(5952000,)"
20171213g-100_234857,Target,Cargo,0.121967316,350.0,32000,1,0.029588103,0.0,32 bit float,"(11200000,)"
20171214a-101_075400,Target,Cargo,0.06564844,319.0,32000,1,0.026984572,0.0,32 bit float,"(10208000,)"
20171214b-102_091542,Target,Cargo,0.27305126,442.0,32000,1,0.028216839,0.0,32 bit float,"(14144000,)"
20171214d-103_103,Target,Cargo,0.07484341,199.0,32000,1,0.035580873,0.0,32 bit float,"(6368000,)"
20171214e-104_213748,Target,Cargo,0.061730742,249.0,32000,1,0.024222016,0.0,32 bit float,"(7968000,)"
20171214f-105_215513,Target,Cargo,0.118774414,464.0,32000,1,0.03110087,0.0,32 bit float,"(14848000,)"
20171215-106_014609,Target,Cargo,0.13245511,336.0,32000,1,0.02849853,0.0,32 bit float,"(10752000,)"
20171215a-107_112126,Target,Cargo,0.083430886,235.0,32000,1,0.029930234,0.0,32 bit float,"(7520000,)"
20171215b-108_114505,Target,Cargo,0.14314389,360.0,32000,1,0.028708339,0.0,32 bit float,"(11520000,)"
20171215c-109_141018,Target,Cargo,0.06601548,667.0,32000,1,0.028718948,0.0,32 bit float,"(21344000,)"
20171215d-110_110,Target,Cargo,0.16268575,202.0,32000,1,0.039292812,0.0,32 bit float,"(6464000,)"
20171215e-111_214529,Target,Cargo,0.062964916,207.0,32000,1,0.03357768,0.0,32 bit float,"(6624000,)"
7dd6d0fe-831f-4a11-9837-1b4f629d429b,Target,Cargo,0.37011594,37.151927437641724,44100,1,-0.12793303,0.0,MPEG Layer III,"(1638400,)"
Cargo-Ship-at-20-knts,Target,Cargo,0.93084717,10.518639455782314,44100,2,0.0,0.0,Signed 16 bit PCM,"(463872,)"
SanctSound_CI05_03_echosounder_20191003T132915Z_36dBgain,Target,Echosounder,0.99993896,10.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(480000,)"
SanctSound_HI03_02_echosounder_20200413T140616Z_35dBgain,Target,Echosounder,0.03173828,10.855333333333334,48000,1,0.0,0.0,Signed 16 bit PCM,"(521056,)"
SanctSound_MB02_04_echosounder_20200227T160011Z,Target,Echosounder,0.2512207,13.3686875,48000,1,0.0,0.0,Signed 16 bit PCM,"(641697,)"
SanctSound_OC02_02_echosounder_20190905T020206Z_48dBGain,Target,Echosounder,0.1819458,14.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(672000,)"
SanctSound_FK03_01_explosion_20190131T220530Z,Target,Explosion,0.31628418,5.000020833333333,48000,1,3.0517578e-05,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_SB02_03_fishingpinger_20190403T005205Z,Target,Fishing pinger,0.2511902,5.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(240000,)"
1cc5583b-fe72-4cb2-b64c-563bd87ad91b,Target,Passengership,0.34552437,120.45730158730159,44100,2,-0.029055502,0.0,MPEG Layer III,"(5312167,)"
